0.03480012936348786,0.07842630006908761,0.020784582116923425,0.016173734801748902,0.01704194502075762,0.028717959515822997,0.02324995936735141,0.030940219949483788,0.04810754636561721,0.06663310611307315,0.051180239729324506,0.0319855417186803,0.04671517361212464,0.03577224049087448,0.03887607213282974,0.046136443129792086,0.044269541618572626,0.04864035101114472,0.06177702198863947,0.06189258008173687,0.08123182015628115,0.08791654600787277,0.07809790328259805,0.0854110513056703,0.045027847829083666,0.05174846414353662,0.08593748898213943,0.0597813171757961,0.12462422800728651,0.08801331760117143,0.07484649933314731,0.05417430153684209,0.01719749290535468,0.04218413354811389,0.029453097545820466,0.01915421610004368,0.049040994711712076,0.06299569209558001,0.03684043830966245,0.0917231889923837,0.015751212022646534,0.0473729418111716,0.026534356358677597,0.023660105176924115,0.06019023921091732,0.05843821146429548,0.036048972546187504,0.03313714623448178,0.03719519293339841,0.033896595890631126,0.04350463852421738,0.01767411516962668,0.03713415100384998,0.04271473059491311,0.02634487543576836,0.02973979756229598,0.05859792965865332,0.029264653402487507,0.025001245430838797,0.03701202790714568,0.031027388009240497,0.04668212709515998,0.035197083337967346,0.045586862848852744,0.0753251483435306,0.0497727405673116,0.04912389544129973,0.07310773276364826,0.06853528061767486,0.06479637408852089,0.07425203996904084,0.06084611979429128,0.044779199883877914,0.06324075268402503,0.055256905763185836,0.09023286882612953,0.04239478053292799,0.0406272666776758,0.08484221025371134,0.03841986057025634,0.05503313072879338,0.040534931052761354,0.0646723579088514,0.046961511355935924,0.04810593506888476,0.07541324313220968,0.056826110812386664,0.06040339463583494,0.06257471762730883,0.05053660002844061,0.053833964014007654,0.07773219396407878,0.05518118912923298,0.06008143825163278,0.06298755264620771,0.09217369621102917,0.07387258146159095,0.07754264252825836,0.07545393419962719,0.07698375602610993,0.10174597987755737,0.0746545255980538,0.07321054231785092,0.12429736044943838,0.09262592784304982,0.06558772212076278,0.14471120245225239,0.07932002999574637,0.09528859406079163,0.03830341611811439,0.05226027157844086,0.09224503556118345,0.06504231831429345,0.06795811949423004,0.0701938058301585,0.06276599851740346,0.06723959243736838,0.062259315125266924,0.055149252429531496,0.05868431945033347,0.06313121937900441,0.053488212432869504,0.10555262806840832,0.09138993742080011,0.10182638487959633,0.016998915850301895,0.01586464451979151,0.0780564681194854,0.06521153109861666,0.013609112489428497,0.03973573673584596,0.04625900860917475,0.0193723337238723,0.07460125452243456,0.06997931704942925,0.05125665993327863,0.019324639738439474,0.020623812509856617,0.033264826291310876,0.03259997995891491,0.0962156157663413,0.03897289755648782,0.06986305695856088,0.03547858043140237,0.02060249418267192,0.07717165722017727,0.07189009036129324,0.058675299760358096,0.014190390318032424,0.031529935151686485,0.047938991311498924,0.05357714396107268,0.03348493659075244,0.06428329417561114,0.04926395706100955,0.031848805559305055,0.038417377254206624,0.026482022753725697,0.10675236707824488,0.04795816482076534,0.015700873642647953,0.03024586973568864,0.03386334021817894,0.024169386639655607,0.07586621029235191,0.018477587774091392,0.027957401835371903,0.039314451564506005,0.021600079718709163,0.021938381945565053,0.058291450409582335,0.024940471113895763,0.03217754855278285,0.029991211082578073,0.05455786060356885,0.06640662731815174,0.04149602158369127,0.07956787786772568,0.0340775451252977,0.09832341297984992,0.03764730505473293,0.02723193807924266,0.06236830100613032,0.02946974150283646,0.22057784226539962,0.24598565439551337,0.3642445282853962,0.2736888826573786,0.23635559978045614,0.2609486516177779,0.22525838946505497,0.23600755017615227,0.23086470519291194,0.3112461540212726,0.26233533611173826,0.2250725649617178,0.22298009640536,0.23262242063722832,0.2372036009769682,0.25785824409408103,0.35012245678751786,0.33178016386700054,0.2394578892869534,0.21801969804052906,0.2665551295468892,0.2131166416227087,0.21661040909493062,0.23640862264269003,0.20777510158373377,0.20445350655108882,0.21947559149713755,0.24163950004583654,0.22283588707878188,0.23400858029695548,0.23526673612296453,0.30001344746466263,0.21999007322358707,0.20905288253902482,0.24661182271174278,0.23727255851126597,0.20408881340175852,0.23414412026462625,0.20547141460360557,0.2136981020582627,0.23271173890723015,0.22734945697014208,0.2226254032622316,0.24755390638023067,0.29972696979945246,0.21908930694518747,0.23172677583910561,0.220272182322695,0.2269985747672106,0.21786878490486,0.2698498360495876,0.19928691478277943,0.2619448763310626,0.21465752533928123,0.2135551405397809,0.21459119560512988,0.18446203929927302,0.19042874309225302,0.21113353555916625,0.27614484160309066,0.1997641455326978,0.19213857682450963,0.2248668184319571,0.26219017712189024,0.192867280317785,0.18486100808011732,0.21439975938631806,0.19745135069477796,0.23095261352699029,0.19773458284081097,0.2056833843938214,0.20475963304994768,0.1918314468718304,0.20333434896231645,0.2317199209223012,0.21688041947310066,0.19416326257429894,0.21876451937594416,0.19631803684755234,0.21585566146319274,0.2354161241913894,0.20199313527771331,0.2235433299987826,0.22282398148629357,0.22171157806449807,0.2259271483169643,0.21979556378419698,0.23235830644330127,0.2332695688135236,0.2803416575137432,0.2326161642859408,0.21279636289039594,0.23063991399429606,0.23396626570699042,0.23834807033362085,0.2555781344150686,0.2635833179476106,0.2310632426868001,0.22973434837626494,0.23841511115213046,0.2354268753820611,0.24026002847725153,0.24506472246252228,0.2565507720721043,0.26941030132038785,0.2912009826940632,0.27146066914492756,0.25473966434261053,0.3172372326739503,0.292684160047856,0.24481557618147404,0.2864042470837192,0.20527220236383112,0.21821054076456894,0.22155936333418924,0.24184954838148484,0.22651584127896776,0.24006511087939492,0.23139836493357074,0.23569336214328113,0.25458992979586614,0.2753780937530786,0.2537068453462341,0.24379559896351272,0.2716876901634502,0.275956891840975,0.2753726455975847,0.2614525591388277,0.2482208501185104,0.25174983717023025,0.2625732393315111,0.3654745766700885,0.2466805702181143,0.2665796667072029,0.21452183840679606,0.21237282072533656,0.31107320724511306,0.21768115053255946,0.2222128952195885,0.2063154622962011,0.2630179583858015,0.21168851766299476,0.1945352288250919,0.20505574379060149,0.20910242299866721,0.20888648369180948,0.2511373972418166,0.21686874691608937,0.2622670763521291,0.22248378328004065,0.2254896374594057,0.2300896244395617,0.23666055761108631,0.23162454711705127,0.21054702971873587,0.2141874887412912,0.2687633558383016,0.21824353332665733,0.2115992959561983,0.22255193584871516,0.24069089582135997,0.22776508955267966,0.23137975424046942,0.22926101412132774,0.2953951335571681,0.23613739350073115,0.2396872907571177,0.2261033247621801,0.22904528562220494,0.2714973614803064,0.26027843929575073,0.3378657471947111,0.25549600047242454,0.22177356247239666,0.21294054904571497,0.19786811650829628,0.24279315566487775,0.24461042701348792,0.22632857585172195,0.2201024613310845,0.14950296409008076,0.14371526798695455,0.15203354648959536,0.17002273001853238,0.16028173598853762,0.154925157004399,0.16743320952367827,0.17659888738007543,0.1677623796794459,0.1786635262831861,0.20678752028557368,0.17659075057527818,0.1758878828091576,0.19252251363999756,0.17706267049283023,0.1807668186863246,0.19786596895752268,0.23036087205034791,0.20339747266154112,0.21180041627239102,0.19688837049067973,0.19403304867251867,0.22174264070944202,0.1990038043977552,0.20352776493733124,0.2047321381993861,0.24233019166665473,0.26237593936858095,0.22304251381565532,0.22006877766568497,0.22560788066365084,0.2566535133105346,0.23104632377286066,0.24667999467740268,0.2371491622848494,0.23235275735207148,0.20040291039292893,0.19186202203256345,0.19589059209637447,0.23826560709677622,0.20394829523997204,0.20234141203056114,0.21601201817936605,0.2091154424713986,0.214216044272237,0.2383954874576399,0.23428829388962943,0.22827083724505282,0.2548914205434926,0.2865950323661803,0.21835795237909694,0.21952110838484046,0.20767165104925003,0.21415546703242544,0.21287633870933584,0.2148761089963926,0.22323846692709862,0.2595252731790356,0.21714669320021582,0.25340138045868726,0.2172695744007467,0.24329164067186831,0.2203978632902369,0.2195173801185096,0.2630028938848824,0.2235368134292935,0.24036185124916293,0.2592917983122384,0.25413347097366856,0.24953076032315083,0.3237115503529268,0.2409036032658377,0.31054252626735734,0.26306303464431274,0.2499033461839176,0.22554186140833404,0.23796800689647016,0.25184827158285017,0.23964091796646853,0.23676206310833806,0.245538568134108,0.23723796312780718,0.28214288315268804,0.2431527963526446,0.2670533040908353,0.3421094753258337,0.23679877061038884,0.2398730855995499,0.24787921753745368,0.23726485479037215,0.23349201671104258,0.24562542048959113,0.24894991968866173,0.2628403618526505,0.2635537508921891,0.2630884826007707,0.2953305425484428,0.26987246841538204,0.23416971640378123,0.24298430982318836,0.39653546933882916,0.21776493788278758,0.24447617184162873,0.21361484261619937,0.22211065527204785,0.21652696690509385,0.2311818441757175,0.2394355230810286,0.23243160017852862,0.21163721069185942,0.20995006406029362,0.25906809945439313,0.22687121633001353,0.2012469778261004,0.20184542852343806,0.21759324940793456,0.19675767848665116,0.20801947364296416,0.2320132487936198,0.24130759708208482,0.23229422127136987,0.23348060961913736,0.24804744308203822,0.22707480789624537,0.23959728351180382,0.24707079770521434,0.22607014926278673,0.25028182663065013,0.2781563522685474,0.2231050016457408,0.2443073045224011,0.25004113135552936,0.2420621861933963,0.22171685034338182,0.252026296557066,0.2225050890040779,0.22737051194127392,0.3283901585977846,0.22914916850412612,0.2366407126816092,0.21997826088815445,0.26263770261703245,0.29772311169203697,0.2576935403109741,0.20867564385900694,0.2034653235282227,0.20693985596994396,0.21569956092464254,0.2817893496019259,0.20883628545594038,0.2342467650852706,0.16465368259510943,0.18425101155571946,0.19758750502599395,0.18242395614660173,0.21966454384410106,0.22714516854091943,0.17705001744658344,0.1897742264130249,0.1854536587664525,0.19140040745805578,0.22319971998319663,0.1957302420964222,0.186615457708301,0.19131036928518094,0.21000945274846453,0.20869508078113494,0.2081275427005482,0.2026034464302085,0.2184688955234699,0.2294017903604595,0.24770402600967245,0.21026243333117212,0.2193539548611446,0.2385054513653062,0.2282566107654554,0.2317585657011226,0.22387565866350997,0.3038324711691736,0.21563455007718302,0.23395843123259208,0.2306955324544581,0.29461547418523143,0.272500899044585,0.237136413982356,0.20839538185598913,0.18966336163748052,0.19657516189610405,0.21590601177335256,0.20332816735146103,0.24662653401180595,0.22004248982169794,0.2201666501711545,0.2068953484128044,0.22379841535227238,0.25385740689072117,0.2030270027092243,0.20884675618486082,0.24773515775551383,0.19426218167408854,0.2503122975844694,0.1958626161519626,0.20148812790974951,0.19178416888335434,0.22098047873075558,0.2143416652537123,0.25145726682015834,0.20412458455198262,0.29622508749238763,0.17835194515191755,0.2094830433271146,0.1888746467492365,0.18609502493682176,0.1910777944357031,0.2026341676223838,0.19039907219629493,0.23355640118661927,0.199548221763649,0.19023286931989283,0.1897029837264306,0.19689589974929533,0.23034159588912814,0.252190433492422,0.20573249924843262,0.1981044582327744,0.22970285243951946,0.1979612405257164,0.19993568532337108,0.18643844203186116,0.31071768372495917,0.18675251598092243,0.17377451771639807,0.16527352115990995,0.1722494996620392,0.24005401226916268,0.16719017650857104,0.21490451930116974,0.1497769201280232,0.15226143838510225,0.1592171144812252,0.186800754441175,0.20354363336901607,0.18341448446656194,0.15788819439085452,0.1477547654175721,0.14540105741684678,0.16536584186181968,0.1454230557238179,0.14474904563045654,0.15839986648400456,0.15207807565849102,0.14659991009227302,0.18159322517841717,0.1851373050134106,0.19027457127665848,0.14358067434247293,0.14449306376405235,0.1555638720825086,0.14963390374282554,0.1591663086204105,0.1621505005300558,0.18902331760577537,0.19021892539858617,0.17005767020231446,0.17750429271011933,0.22071473078144563,0.19573811225365723,0.2029868199669559,0.23069764402085177,0.16506849203247106,0.19635021929052163,0.18548307081370294,0.29570789555690286,0.17930580665240672,0.12836735294918936,0.14322123394104402,0.13161906650838953,0.12110604711955993,0.12001222884999384,0.147339626754202,0.12914435975747338,0.12992974512627165,0.1481813316540889,0.16016006569291188,0.15198579593294517,0.14911816420257004,0.1536751041845071,0.1564007107042745,0.1794349812944155,0.16105932885420182,0.20640601895414307,0.17444448655175787,0.17863485324289552,0.19841022958346574,0.14441739723313932,0.1636549368273447,0.24941996442504627,0.14163131017923736,0.12290388186873923,0.13512774683015974,0.13475951164761935,0.14685820346703207,0.14404571196255542,0.16085766920040337,0.16330705642708618,0.20129886523319773,0.1454894224918317,0.15084439920158674,0.1482930246857425,0.16318561808647672,0.14520879653792154,0.20091443985156499,0.14760243879574209,0.1715067239894877,0.14229882736956959,0.17165823854308287,0.15809977645018292,0.1597016957829098,0.19958135997111412,0.17266842912165564,0.2477815844296691,0.1463249570951749,0.1916960551898141,0.14220064462077145,0.15819139899219495,0.16435538973726482,0.18985761129069514,0.15205319999479308,0.17550538002044921,0.17201884056012684,0.1698734624804893,0.15895379452221134,0.16311462742835564,0.17639602102364488,0.19230782393785537,0.20822620938794362,0.1735520856100935,0.30360860559499603,0.1439839577242126,0.15214302417244474,0.21976609632222274,0.17274019248313788,0.14542065354154,0.14158181756249735,0.1682261211864235,0.18432456211011763,0.14654968486166492,0.17833723166997884,0.13602856371592004,0.1351381447419183,0.14274342600064063,0.14829277370753902,0.17049252481393296,0.15997602767065033,0.19096798289628172,0.1758391356877781,0.13692302042684065,0.14549881178110435,0.17046522622070442,0.13836007547876006,0.18818995993263216,0.18674133829618206,0.11646045880394276,0.12819509532366524,0.12477661196197667,0.13498590911368877,0.13825014163783794,0.14043314681281932,0.1467220229116823,0.16148836382410772,0.17503042732545618,0.16145034047007156,0.16250309204454877,0.1586865535668314,0.1609715698421669,0.1519685121901745,0.186538716411182,0.18041198437265812,0.15401557894691337,0.1741654245314274,0.22789840949698498,0.19621222487640502,0.15074407784366242,0.14124809227244225,0.16082600977691652,0.15519277132017575,0.12866232869346847,0.12916908865111593,0.12614298856100384,0.16419854853727156,0.2133059077777862,0.13214637157350467,0.12549833613667405,0.13238405883534657,0.13463977097172766,0.1558733476633274,0.15804417852954764,0.1475865987596777,0.13596551430419226,0.15674626482820775,0.1562889028442395,0.149142244494799,0.1387465266632408,0.16465045701468514,0.14554070409500036,0.14759008300621165,0.1577210630439174,0.20609319963361894,0.16141488724250003,0.1808059814672242,0.20684604225706987,0.1611831252553235,0.16953193595503688,0.15956613626770003,0.17068649890677318,0.16546133499131407,0.1858938812284549,0.175205626815123,0.1986748811235217,0.14287146757640612,0.1795202621088074,0.15436356613251595,0.1674932603005346,0.1670230811768647,0.19837609900003578,0.18017314201927864,0.19412352351900705,0.19707870239150224,0.1782591759563658,0.15482458042028588,0.15598307029372022,0.17882250224702842,0.20189113960646216,0.14977748192290619,0.17907270543388412,0.18796718035519946,0.18345554548331855,0.1846603795749758,0.2211404975796156,0.151793834369101,0.15874688526733824,0.1674291729245711,0.16391885850028656,0.17773324410744284,0.18420046216704417,0.18209700860810324,0.17168760021165744,0.2237947335907905,0.18143864347973726,0.25292746165310254,0.19100138303795242,0.16165580305696295,0.18229894508053804,0.17475758272390793,0.15499630412879895,0.18349479731360793,0.15527622005812247,0.16566858361528805,0.18118921278941472,0.18145280016149593,0.1793926582429306,0.17640857121444628,0.24775324817921693,0.1768912910417364,0.18556647610228486,0.18243763605686084,0.204539951161458,0.19357873226888894,0.20735634507444567,0.21440453190252207,0.21121280046746557,0.21173928620120586,0.19669501602060752,0.24689759390066154,0.22078144619176618,0.19645290889915804,0.2178172581568118,0.20316026347109112,0.21333289796005625,0.21664750326656473,0.2527258651642151,0.2043090666964779,0.2230983784513141,0.22062092730978441,0.27327961790009575,0.26895424433417664,0.21007733573343165,0.2149701640717016,0.22939107052788707,0.24712766367302114,0.1978782995583463,0.21988098806331333,0.23011146584377104,0.19590970373991162,0.292770105191934,0.22264648114623067,0.1949384266338683,0.22859182234266615,0.2027135128653606,0.18430267763785488,0.19720414661141558,0.18847227426853722,0.2203474519158341,0.19182166638789716,0.18973876056886368,0.21285579045044467,0.22552304875333018,0.22839449500143574,0.204473601758067,0.19000027533054728,0.19448895842012162,0.2124964140637076,0.22522195206238546,0.2175954531475548,0.23898224273548085,0.2064635179855451,0.19435301953574619,0.18925130491217398,0.1932081401723212,0.1920462067297475,0.19822863976666455,0.21728706031636583,0.2112102364911519,0.2030173146444558,0.2180429528612213,0.24792826715145086,0.20602121823795022,0.2568878280522665,0.20811464252724202,0.2299179760223567,0.2020394617462571,0.2028625973259931,0.23426621509912507,0.30829438968097767,0.2044240000492092,0.20287563266346959,0.21294314716208815,0.2511228314367167,0.1938288417226982,0.20006434847576093,0.27187894470103197,0.2091656095124077,0.19864916755502326,0.2197728180843701,0.21206228157105636,0.21685039981889437,0.19813057858406413,0.19203911191562323,0.21302408680950904,0.20032754892242663,0.25952087911917293,0.21002629601622097,0.22002228918961436,0.20718492287842974,0.23386059725788086,0.22176075118388278,0.254831697729914,0.23975934583502911,0.20143707026047522,0.21268990227715964,0.2223132766009526,0.2510461084360918,0.2238661137029852,0.2683223609168508,0.2359354362829687,0.24004734045117412,0.23229159523466034,0.25216219351971764,0.3068755721321713,0.22623676352323288,0.26776295829482094,0.290796715109397,0.22790447205876668,0.22834065846629806,0.23402649372247442,0.27757972013904414,0.26112026932484644,0.26317108907624503,0.23126532361740398,0.22957546037304072,0.24579115500517645,0.24312233640491884,0.24982451456773708,0.24693657714721481,0.2520519267118995,0.25413161117459165,0.26373871206999305,0.3342910039794193,0.41014740080533785,0.20988900249806983,0.19970408784222804,0.1983375675992002,0.20368418740077157,0.235209663696608,0.22907554581001688,0.2718648375882053,0.19418035941469777,0.19331759435077966,0.2144801352452643,0.20864874647923187,0.21409865772931347,0.22501732779436953,0.22347342391923458,0.26124385682341456,0.21865203238133205,0.21306585775214656,0.2153431078598149,0.2553862490726274,0.25989574958622985,0.2449488876308958,0.2242525983428207,0.2477511867583077,0.22733558670103024,0.2810912262827655,0.20583719818579158,0.24421937982277087,0.2722486238973846,0.20787803754420187,0.22081517108121948,0.20235550619509526,0.20595157469127054,0.19652077833536255,0.20722429084483407,0.2320995100827314,0.2267025985188264,0.17366582560661178,0.19249404232848005,0.18833613362564744,0.19166752092977782,0.21231106270598415,0.20356641921751056,0.19975784836787447,0.2147271586599606,0.19645047680681882,0.2016516256508649,0.24258456712727708,0.2048743047501003,0.21567830273791852,0.2400316022858612,0.24030751623545935,0.24693290813529617,0.2617812875848143,0.20938774021592357,0.19508181382592402,0.20252018630431443,0.2095466853752012,0.19574770481667067,0.2065832548520466,0.19664541282215112,0.2529511916504993,0.1943123748229982,0.19465714995480665,0.2073219316816811,0.21733505751845272,0.20329100876018416,0.24181785238025888,0.2516349007342355,0.22507606995685006,0.19349072453537405,0.19478103465474322,0.20750556569391668,0.23682626473238302,0.19110134881376312,0.21798637903095106,0.2393757792144332,0.18969406271264178,0.19872789744354363,0.2040520562554151,0.25145891577888446,0.21202472459559923,0.20803902226912427,0.20334353176966702,0.24178660038978564,0.205008367584303,0.1960046116795842,0.19525589005119304,0.17973267427630998,0.15902672063214882,0.18576677178280815,0.20632534366301739,0.16815097670809748,0.1998964967624657,0.16723258042222414,0.156477388621896,0.16912933530777793,0.1891412762316343,0.21337853471424886,0.17811865473590965,0.21793068735413176,0.12046523551419278,0.12747107408607017,0.1319616681839358,0.14190839992958282,0.1475621048530444,0.12773659142556218,0.14968022532111722,0.1451556434577058,0.16350589941658647,0.14183449613510843,0.15452218401832082,0.14925820168836235
